TIME,LOGL,VPH
4.20E-01,3.62063355618754E+01,4.96965771466834E+04
4.30E-01,3.62003282721008E+01,5.09819961216198E+04
4.40E-01,3.61945636210314E+01,5.22677355231049E+04
4.50E-01,3.61890299636567E+01,5.35569649214433E+04
4.60E-01,3.61837136626176E+01,5.48433110539881E+04
4.70E-01,3.61791593535714E+01,5.61345303162935E+04
4.80E-01,3.61752196570749E+01,5.74230851492501E+04
4.90E-01,3.61714158195922E+01,5.87148260662309E+04
5.00E-01,3.61582738645742E+01,6.00053095277559E+04
5.10E-01,3.61252667700223E+01,6.12964299719301E+04
5.20E-01,3.60961545154072E+01,6.25880829401251E+04
5.30E-01,3.60708239942809E+01,6.38790027276976E+04
5.40E-01,3.60490659824768E+01,6.51728923861374E+04
5.50E-01,3.60305795533891E+01,6.64675113257079E+04
5.60E-01,3.60150443474930E+01,6.77620918171753E+04
5.70E-01,3.60021141225647E+01,6.90546006210772E+04
5.80E-01,3.59914164350393E+01,7.03510919551586E+04
5.90E-01,3.59826460435424E+01,7.16481539771884E+04
6.00E-01,3.59754743715662E+01,7.29409961628291E+04
6.10E-01,3.59696345593128E+01,7.42405910821984E+04
6.20E-01,3.59649231874241E+01,7.55332306580139E+04
6.30E-01,3.59611126403380E+01,7.68332965026412E+04
6.40E-01,3.59587529016888E+01,7.81293153239659E+04
6.50E-01,3.59570002781177E+01,7.94273764325099E+04
6.60E-01,3.59557214577912E+01,8.07249223630758E+04
6.70E-01,3.59548521348832E+01,8.20212715460296E+04
6.80E-01,3.59543466558338E+01,8.33205279246473E+04
6.90E-01,3.59542732036020E+01,8.46167790499942E+04
7.00E-01,3.59543438236971E+01,8.59163350671588E+04
7.10E-01,3.59545187852995E+01,8.72111889294590E+04
7.20E-01,3.59547971638330E+01,8.85120384918525E+04
7.30E-01,3.59551469747331E+01,8.98063127972484E+04
7.40E-01,3.59528203305561E+01,9.11081754080879E+04
7.50E-01,3.59497184527512E+01,9.24032523187438E+04
7.60E-01,3.59467303574932E+01,9.37037634327743E+04
7.70E-01,3.59438472079500E+01,9.50003835564545E+04
7.80E-01,3.59410488708731E+01,9.63006485412375E+04
7.90E-01,3.59383490421684E+01,9.75962078160704E+04
8.00E-01,3.59357121487650E+01,9.88976165128431E+04
8.10E-01,3.59331707191131E+01,1.00191176320071E+05
8.20E-01,3.59306787429902E+01,1.01493293927256E+05
8.30E-01,3.59282652209421E+01,1.02788240972663E+05
8.40E-01,3.59259025795043E+01,1.04088027219598E+05
8.50E-01,3.59236033533600E+01,1.05384010322884E+05
8.60E-01,3.59213515330140E+01,1.06683769501201E+05
8.70E-01,3.59191625029372E+01,1.07979439480873E+05
8.80E-01,3.59170192281827E+01,1.09279074098402E+05
8.90E-01,3.59149130487237E+01,1.10571554375473E+05
9.00E-01,3.58980631142493E+01,1.11862844180944E+05
9.10E-01,3.58811079706831E+01,1.13162301324833E+05
9.20E-01,3.58653268936088E+01,1.14459197199607E+05
9.30E-01,3.58506907473422E+01,1.15755188866681E+05
9.40E-01,3.58371953507835E+01,1.17048021628909E+05
9.50E-01,3.58247748635111E+01,1.18341529366687E+05
9.60E-01,3.58134254073206E+01,1.19638243274942E+05
9.70E-01,3.58030933204077E+01,1.20934859127484E+05
9.80E-01,3.57936984814075E+01,1.22227700593176E+05
9.90E-01,3.57851922093929E+01,1.23519865112353E+05
1.00E+00,3.57775016522356E+01,1.24809483845924E+05
1.01E+00,3.57705879722760E+01,1.26108594307483E+05
1.02E+00,3.57643669421265E+01,1.27403267840356E+05
1.03E+00,3.57587898364414E+01,1.28693595759957E+05
1.04E+00,3.57537988114108E+01,1.29983513592852E+05
1.05E+00,3.57493379034023E+01,1.31275366845761E+05
1.06E+00,3.57453517233364E+01,1.32570157950071E+05
1.07E+00,3.57418085807819E+01,1.33861264404331E+05
1.08E+00,3.57386494798825E+01,1.35148069757960E+05
1.09E+00,3.57358359388156E+01,1.36435588378859E+05
1.10E+00,3.57333422160454E+01,1.37727522652918E+05
1.11E+00,3.57311198956884E+01,1.39011034170747E+05
1.12E+00,3.57291396274062E+01,1.40307221358991E+05
1.13E+00,3.57273898651283E+01,1.41585403555524E+05
1.14E+00,3.57258300675908E+01,1.42879571073429E+05
1.15E+00,3.57244480092119E+01,1.44150657380736E+05
1.16E+00,3.57232226801265E+01,1.45444264663793E+05
1.17E+00,3.57221385080285E+01,1.46729838098467E+05
1.18E+00,3.57211717670864E+01,1.48021153555899E+05
1.19E+00,3.57203071791502E+01,1.49308774224221E+05
1.20E+00,3.57195537683193E+01,1.50582299414993E+05
1.21E+00,3.57189930492037E+01,1.51871483215939E+05
1.22E+00,3.57185243071837E+01,1.53159654394981E+05
1.23E+00,3.57180787511937E+01,1.54441676158411E+05
1.24E+00,3.57176907971319E+01,1.55711559830849E+05
1.25E+00,3.57173256354022E+01,1.56999403410155E+05
1.26E+00,3.57170147938643E+01,1.58284619782410E+05
1.27E+00,3.57167127469077E+01,1.59564062069708E+05
1.28E+00,3.57164578120169E+01,1.60842588829010E+05
1.29E+00,3.57162153348428E+01,1.62123976383574E+05
1.30E+00,3.57160110518894E+01,1.63393876573741E+05
1.31E+00,3.57158113350011E+01,1.64664662478192E+05
1.32E+00,3.57156307600265E+01,1.65944167655292E+05
1.33E+00,3.57154830215638E+01,1.67223995238858E+05
1.34E+00,3.57153362238094E+01,1.68505415840089E+05
1.35E+00,3.57152200645284E+01,1.69780355808939E+05
1.36E+00,3.57151152219989E+01,1.71044657334057E+05
1.37E+00,3.57150070881869E+01,1.72311261228108E+05
1.38E+00,3.57149187058148E+01,1.73590731961052E+05
1.39E+00,3.57210490866529E+01,1.74876406845010E+05
1.40E+00,3.75152582179330E+01,2.07788037387887E+05
1.41E+00,3.85271367991213E+01,2.57503716877182E+06
1.42E+00,3.90279325547398E+01,1.93885808484171E+07
1.43E+00,3.94725218882343E+01,6.13968273431524E+07
1.44E+00,3.96977728670043E+01,1.15554415050279E+08
1.45E+00,3.98332401656627E+01,1.51070591478505E+08
1.46E+00,3.99152750574750E+01,1.64204420409569E+08
1.47E+00,4.01584803893925E+01,2.01591881141541E+08
1.48E+00,4.01814628878739E+01,2.39920958678524E+08
1.49E+00,4.20495946972333E+01,2.63926059731591E+08
1.50E+00,4.26942384285880E+01,2.85617045007384E+08
1.51E+00,4.33558652755218E+01,3.15825087986198E+08
1.52E+00,4.37272972480697E+01,3.75409987362054E+08
1.53E+00,4.38897001368443E+01,4.51417961565856E+08
1.54E+00,4.37639237455425E+01,5.03998225530696E+08
1.55E+00,4.36883822204090E+01,5.17087023962466E+08
1.56E+00,4.38554383215677E+01,5.22199505521189E+08
1.57E+00,4.38868038319311E+01,5.28745356824859E+08
1.58E+00,4.39141981284537E+01,5.47423702371731E+08
1.59E+00,4.38572917532993E+01,5.74827065884235E+08
1.60E+00,4.37798691081367E+01,5.97913418605922E+08
1.61E+00,4.36856211899486E+01,6.14924704988876E+08
1.62E+00,4.36051590616928E+01,6.25393166684262E+08
1.63E+00,4.35410553782731E+01,6.33487830802220E+08
1.64E+00,4.34860181083504E+01,6.40642909786308E+08
1.65E+00,4.34342173662668E+01,6.48006685515327E+08
1.66E+00,4.33799950931310E+01,6.55897084327914E+08
1.67E+00,4.33282413612593E+01,6.62602446562315E+08
1.68E+00,4.32810874800790E+01,6.68435265336777E+08
1.69E+00,4.32379042949872E+01,6.73700805600033E+08
1.70E+00,4.31977839640302E+01,6.78405060007440E+08
1.71E+00,4.31603542275517E+01,6.82706795381888E+08
1.72E+00,4.31253141010135E+01,6.86725444372853E+08
1.73E+00,4.30924516938425E+01,6.90395801824232E+08
1.74E+00,4.30616030238618E+01,6.93844269764833E+08
1.75E+00,4.30324424402968E+01,6.97076867912158E+08
1.76E+00,4.30046229968018E+01,7.00126201803959E+08
1.77E+00,4.29780921328310E+01,7.02971667936886E+08
1.78E+00,4.29528963789555E+01,7.05698686990145E+08
1.79E+00,4.29291105101680E+01,7.08218262605249E+08
1.80E+00,4.29067936590682E+01,7.10604840056759E+08
1.81E+00,4.28859201374449E+01,7.12894795997933E+08
1.82E+00,4.28661634186680E+01,7.15072516711733E+08
1.83E+00,4.28474497117842E+01,7.17147454011510E+08
1.84E+00,4.28298133604315E+01,7.19087332360964E+08
1.85E+00,4.28132935438261E+01,7.20947732595268E+08
1.86E+00,4.27978979621423E+01,7.22728742355717E+08
1.87E+00,4.27836218115820E+01,7.24440139549800E+08
1.88E+00,4.27704284818418E+01,7.26083594227563E+08
1.89E+00,4.27581430147131E+01,7.27652538128908E+08
1.90E+00,4.27468295900677E+01,7.29150453587836E+08
1.91E+00,4.27364667695625E+01,7.30583102213292E+08
1.92E+00,4.27269896907779E+01,7.31961675854784E+08
1.93E+00,4.27183570733445E+01,7.33294750243631E+08
1.94E+00,4.27105097713964E+01,7.34586522664910E+08
1.95E+00,4.27034005019425E+01,7.35836560048703E+08
1.96E+00,4.26969565123538E+01,7.37043984188495E+08
1.97E+00,4.26910518327255E+01,7.38208613780327E+08
1.98E+00,4.26855889188260E+01,7.39331089057453E+08
1.99E+00,4.26807150159767E+01,7.40411103060454E+08
2.00E+00,4.26764412607157E+01,7.41453212962257E+08
2.01E+00,4.26727240170097E+01,7.42460741051700E+08
2.02E+00,4.26695046766282E+01,7.43438862698491E+08
2.03E+00,4.26667354933773E+01,7.44391484917109E+08
2.04E+00,4.26643621728985E+01,7.45319976508983E+08
2.05E+00,4.26623305716608E+01,7.46224627371855E+08
2.06E+00,4.26606115834274E+01,7.47105777247344E+08
2.07E+00,4.26591687376220E+01,7.47963936197009E+08
2.08E+00,4.26579505686671E+01,7.48797648040907E+08
2.09E+00,4.26569183408964E+01,7.49607181297321E+08
2.10E+00,4.26561327807676E+01,7.50393104554455E+08
2.11E+00,4.26555961044155E+01,7.51155887829445E+08
2.12E+00,4.26552733369462E+01,7.51897590903649E+08
2.13E+00,4.26551307784229E+01,7.52619882101244E+08
2.14E+00,4.26551468735548E+01,7.53324326116439E+08
2.15E+00,4.26552823456749E+01,7.54012861425656E+08
2.16E+00,4.26555247013333E+01,7.54686297784861E+08
2.17E+00,4.26558462722828E+01,7.55345741672058E+08
2.18E+00,4.26562651128259E+01,7.55991175261267E+08
2.19E+00,4.26568211598163E+01,7.56622961284475E+08
2.20E+00,4.26574926116650E+01,7.57240773324914E+08
2.21E+00,4.26582406662531E+01,7.57844807237973E+08
2.22E+00,4.26590493433377E+01,7.58434742363123E+08
2.23E+00,4.26598987008343E+01,7.59011070122273E+08
2.24E+00,4.26607781222109E+01,7.59573674152178E+08
2.25E+00,4.26616666122243E+01,7.60123431125408E+08
2.26E+00,4.26625641376256E+01,7.60660355076765E+08
2.27E+00,4.26634514701005E+01,7.61185623174871E+08
2.28E+00,4.26643135050828E+01,7.61699568289434E+08
2.29E+00,4.26651393495849E+01,7.62202969958647E+08
2.30E+00,4.26659126352967E+01,7.62696307464778E+08
2.31E+00,4.26666484073470E+01,7.63179916588343E+08
2.32E+00,4.26674273922666E+01,7.63654131880106E+08
2.33E+00,4.26682580199780E+01,7.64119108527902E+08
2.34E+00,4.26691187517081E+01,7.64575394187799E+08
2.35E+00,4.26699982349124E+01,7.65023104452914E+08
2.36E+00,4.26708652501807E+01,7.65462790741807E+08
2.37E+00,4.26716941242101E+01,7.65894309065163E+08
2.38E+00,4.26724752741307E+01,7.66317788740617E+08
2.39E+00,4.26732104469586E+01,7.66733556593718E+08
2.40E+00,4.26738928893956E+01,7.67141556149425E+08
2.41E+00,4.26745119938922E+01,7.67541642985888E+08
2.42E+00,4.26750598280320E+01,7.67933999188034E+08
2.43E+00,4.26755295508809E+01,7.68318812094772E+08
2.44E+00,4.26759060205647E+01,7.68696025361835E+08
2.45E+00,4.26761856800894E+01,7.69065904279216E+08
2.46E+00,4.26764145740826E+01,7.69428712594966E+08
2.47E+00,4.26766122807288E+01,7.69784639926759E+08
2.48E+00,4.26767769342262E+01,7.70133773609704E+08
2.49E+00,4.26769060716121E+01,7.70476490352307E+08
2.50E+00,4.26769987850305E+01,7.70812992837539E+08
2.51E+00,4.26770516825925E+01,7.71143455161821E+08
2.52E+00,4.26770497916085E+01,7.71468121272842E+08
2.53E+00,4.26769837664854E+01,7.71787321974554E+08
2.54E+00,4.26768600322300E+01,7.72101215794246E+08
2.55E+00,4.26766743698371E+01,7.72409800228984E+08
2.56E+00,4.26764310142003E+01,7.72713341307947E+08
2.57E+00,4.26761288290926E+01,7.73012093294240E+08
2.58E+00,4.26757629545207E+01,7.73306017725606E+08
2.59E+00,4.26753385775421E+01,7.73595519881370E+08
2.60E+00,4.26748523566558E+01,7.73880498289847E+08
2.61E+00,4.26743020722988E+01,7.74161026133617E+08
2.62E+00,4.26736955918754E+01,7.74437442426821E+08
2.63E+00,4.26730354634993E+01,7.74709672393949E+08
2.64E+00,4.26723301937411E+01,7.74977830275965E+08
2.65E+00,4.26715803644092E+01,7.75242086730655E+08
2.66E+00,4.26707933597609E+01,7.75502367005292E+08
2.67E+00,4.26699714526114E+01,7.75758933988004E+08
2.68E+00,4.26691220382763E+01,7.76011701471818E+08
2.69E+00,4.26682468834319E+01,7.76260782556778E+08
2.70E+00,4.26673464308554E+01,7.76506199695368E+08
2.71E+00,4.26664180593295E+01,7.76748039999053E+08
2.72E+00,4.26654639627630E+01,7.76986387831456E+08
2.73E+00,4.26644872246503E+01,7.77221244888366E+08
2.74E+00,4.26634932811824E+01,7.77452718668939E+08
2.75E+00,4.26624840999765E+01,7.77680799130559E+08
2.76E+00,4.26614654787463E+01,7.77905577071389E+08
2.77E+00,4.26604393008040E+01,7.78127122092502E+08
2.78E+00,4.26594031514170E+01,7.78345408352724E+08
2.79E+00,4.26583464720743E+01,7.78560625178243E+08
2.80E+00,4.26572679638283E+01,7.78772773190211E+08
2.81E+00,4.26561732047004E+01,7.78981893192915E+08
2.82E+00,4.26550622648883E+01,7.79188135200327E+08
2.83E+00,4.26539414546187E+01,7.79391353719105E+08
2.84E+00,4.26528119416188E+01,7.79591801962116E+08
2.85E+00,4.26516777807413E+01,7.79789575984594E+08
2.86E+00,4.26505414279203E+01,7.79984543718681E+08
2.87E+00,4.26494029350134E+01,7.80176887041016E+08
2.88E+00,4.26482661215326E+01,7.80366682616874E+08
2.89E+00,4.26471290642446E+01,7.80553970780997E+08
2.90E+00,4.26460003626322E+01,7.80738712246531E+08
2.91E+00,4.26448765626582E+01,7.80921138796353E+08
2.92E+00,4.26437550783733E+01,7.81101160997450E+08
2.93E+00,4.26426390153696E+01,7.81278981685814E+08
2.94E+00,4.26415300155098E+01,7.81454464098824E+08
2.95E+00,4.26404304590609E+01,7.81627789652360E+08
2.96E+00,4.26393407684567E+01,7.81798980460290E+08
2.97E+00,4.26382588038185E+01,7.81968125920856E+08
2.98E+00,4.26371782425709E+01,7.82135227592099E+08
2.99E+00,4.26360973805782E+01,7.82300363186210E+08
3.00E+00,4.26350178094899E+01,7.82463545917721E+08
3.01E+00,4.26339402814842E+01,7.82624825950838E+08
3.02E+00,4.26328653542570E+01,7.82784222672374E+08
3.03E+00,4.26317953519789E+01,7.82941874198935E+08
3.04E+00,4.26307303988826E+01,7.83097684869437E+08
3.05E+00,4.26296723934291E+01,7.83251858264821E+08
3.06E+00,4.26286237909264E+01,7.83404254312563E+08
3.07E+00,4.26275820842008E+01,7.83555011569476E+08
3.08E+00,4.26265483020359E+01,7.83704183561343E+08
3.09E+00,4.26255249622537E+01,7.83851681065901E+08
3.10E+00,4.26245106156094E+01,7.83997652020257E+08
3.11E+00,4.26235074993572E+01,7.84142101414818E+08
3.12E+00,4.26225177915834E+01,7.84284979935043E+08
3.13E+00,4.26215394422882E+01,7.84426422301166E+08
3.14E+00,4.26205763768332E+01,7.84566373213027E+08
3.15E+00,4.26196271083692E+01,7.84704871145112E+08
3.16E+00,4.26186914372581E+01,7.84841959215366E+08
3.17E+00,4.26177729998606E+01,7.84977695297492E+08
3.18E+00,4.26168685874133E+01,7.85111989350498E+08
3.19E+00,4.26159777288773E+01,7.85244945118361E+08
3.20E+00,4.26150939811791E+01,7.85376622871763E+08
3.21E+00,4.26142199603414E+01,7.85506962651394E+08
3.22E+00,4.26133524851012E+01,7.85635981933666E+08
3.23E+00,4.26124936814454E+01,7.85763760448265E+08
3.24E+00,4.26116413590596E+01,7.85890281510221E+08
3.25E+00,4.26107976229143E+01,7.86015603229658E+08
3.26E+00,4.26099628840374E+01,7.86139633272548E+08
3.27E+00,4.26091370172306E+01,7.86262474100336E+08
3.28E+00,4.26083198973962E+01,7.86384129538147E+08
3.29E+00,4.26075110710212E+01,7.86504613440695E+08
3.30E+00,4.26067084972950E+01,7.86623966254355E+08
3.31E+00,4.26059147554233E+01,7.86742129326018E+08
3.32E+00,4.26051295845624E+01,7.86859170257781E+08
3.33E+00,4.26043514865657E+01,7.86975115942288E+08
3.34E+00,4.26035809392144E+01,7.87089952998249E+08
3.35E+00,4.26028174800509E+01,7.87203695471882E+08
3.36E+00,4.26020627738774E+01,7.87316336451455E+08
3.37E+00,4.26013167306353E+01,7.87427932550701E+08
3.38E+00,4.26005764643530E+01,7.87538463582509E+08
3.39E+00,4.25998454088632E+01,7.87647959438584E+08
3.40E+00,4.25991223819556E+01,7.87756420483785E+08
3.41E+00,4.25984068106994E+01,7.87863878380073E+08
3.42E+00,4.25976991150874E+01,7.87970337549266E+08
3.43E+00,4.25970007526314E+01,7.88075821997071E+08
3.44E+00,4.25963114319344E+01,7.88180311706197E+08
3.45E+00,4.25956274749680E+01,7.88283863658738E+08
3.46E+00,4.25949516249719E+01,7.88386483570841E+08
3.47E+00,4.25942806672682E+01,7.88488098294179E+08
3.48E+00,4.25936152807318E+01,7.88588813092095E+08
3.49E+00,4.25929566966464E+01,7.88688605102215E+08
3.50E+00,4.25923051378616E+01,7.88787497249337E+08
3.51E+00,4.25916601150257E+01,7.88885505972088E+08
3.52E+00,4.25910200158376E+01,7.88982637033907E+08
3.53E+00,4.25903862154039E+01,7.89078899922399E+08
3.54E+00,4.25897594416603E+01,7.89174326192874E+08
3.55E+00,4.25891385199544E+01,7.89268896791452E+08
3.56E+00,4.25885225912159E+01,7.89362604109892E+08
3.57E+00,4.25879134662050E+01,7.89455514785017E+08
3.58E+00,4.25873089057385E+01,7.89547613057144E+08
3.59E+00,4.25867103987452E+01,7.89638914881744E+08
3.60E+00,4.25861171292289E+01,7.89729457398218E+08
3.61E+00,4.25855291662172E+01,7.89819233394243E+08
3.62E+00,4.25849461126935E+01,7.89908208102704E+08
3.63E+00,4.25843676050002E+01,7.89996432969773E+08
3.64E+00,4.25837963164202E+01,7.90083905289905E+08
3.65E+00,4.25832282011018E+01,7.90170669098728E+08
3.66E+00,4.25826653248412E+01,7.90256682835252E+08
3.67E+00,4.25821074330015E+01,7.90342010366007E+08
3.68E+00,4.25815544670001E+01,7.90426609862216E+08
3.69E+00,4.25810065911086E+01,7.90510504468272E+08
3.70E+00,4.25804632223366E+01,7.90593728126314E+08
3.71E+00,4.25799233004476E+01,7.90676285458599E+08
3.72E+00,4.25793872889044E+01,7.90758206969010E+08
3.73E+00,4.25788564869571E+01,7.90839469609288E+08
3.74E+00,4.25783305283138E+01,7.90920014080019E+08
3.75E+00,4.25778088297631E+01,7.90999922592376E+08
3.76E+00,4.25772907302970E+01,7.91079234055190E+08
3.77E+00,4.25767770432221E+01,7.91157961037846E+08
3.78E+00,4.25762659233911E+01,7.91236018722071E+08
3.79E+00,4.25757595515281E+01,7.91313485311248E+08
3.80E+00,4.25752566919396E+01,7.91390349054194E+08
3.81E+00,4.25747585369241E+01,7.91466643828639E+08
3.82E+00,4.25742629331301E+01,7.91542316002621E+08
3.83E+00,4.25737722386686E+01,7.91617419630829E+08
3.84E+00,4.25732841687775E+01,7.91691988212838E+08
3.85E+00,4.25727989085668E+01,7.91766023029520E+08
3.86E+00,4.25723182734193E+01,7.91839450846748E+08
3.87E+00,4.25718397462969E+01,7.91912317310612E+08
3.88E+00,4.25713647718351E+01,7.91984662990395E+08
3.89E+00,4.25708935648163E+01,7.92056512608983E+08
3.90E+00,4.25704246415901E+01,7.92127828522510E+08
3.91E+00,4.25699596076096E+01,7.92198604764005E+08
3.92E+00,4.25694966279749E+01,7.92268860748347E+08
3.93E+00,4.25690367637847E+01,7.92338646111098E+08
3.94E+00,4.25685800340784E+01,7.92407888203440E+08
3.95E+00,4.25681256284913E+01,7.92476674223125E+08
3.96E+00,4.25676746878827E+01,7.92544993175673E+08
3.97E+00,4.25672262458441E+01,7.92612784579944E+08
3.98E+00,4.25667798260297E+01,7.92680081896598E+08
3.99E+00,4.25663358458420E+01,7.92746930705716E+08
4.00E+00,4.25658945708911E+01,7.92813335870467E+08
4.01E+00,4.25654554428969E+01,7.92879250300441E+08
4.02E+00,4.25650187966363E+01,7.92944705935207E+08
4.03E+00,4.25645847037945E+01,7.93009746739891E+08
4.04E+00,4.25641537879013E+01,7.93074297952946E+08
4.05E+00,4.25637255992094E+01,7.93138462080017E+08
4.06E+00,4.25632993018948E+01,7.93202181386608E+08
4.07E+00,4.25628777371785E+01,7.93265386455378E+08
4.08E+00,4.25624570315876E+01,7.93328203174214E+08
4.09E+00,4.25620358373677E+01,7.93390636738632E+08
4.10E+00,4.25616155447312E+01,7.93452615795472E+08
4.11E+00,4.25611987566463E+01,7.93514178735529E+08
4.12E+00,4.25607832850499E+01,7.93575338875500E+08
4.13E+00,4.25603677606102E+01,7.93636051184533E+08
4.14E+00,4.25599534903302E+01,7.93696419979333E+08
4.15E+00,4.25595412329922E+01,7.93756379572194E+08
4.16E+00,4.25591325190613E+01,7.93815883225103E+08
4.17E+00,4.25587254660954E+01,7.93875049729264E+08
4.18E+00,4.25583197644593E+01,7.93933796427128E+08
4.19E+00,4.25579159153789E+01,7.93992159540478E+08
4.20E+00,4.25575141195573E+01,7.94050204276842E+08
4.21E+00,4.25571138485528E+01,7.94107764162246E+08
4.22E+00,4.25567166243123E+01,7.94165002931562E+08
4.23E+00,4.25563216306223E+01,7.94221905226972E+08
4.24E+00,4.25559285775201E+01,7.94278383284926E+08
4.25E+00,4.25555390911828E+01,7.94334561269641E+08
4.26E+00,4.25551521434410E+01,7.94390306627127E+08
4.27E+00,4.25547672735799E+01,7.94445711044857E+08
4.28E+00,4.25543844085080E+01,7.94500818978630E+08
4.29E+00,4.25540048998657E+01,7.94555515444917E+08
4.30E+00,4.25536290426762E+01,7.94609884590048E+08
4.31E+00,4.25532557288666E+01,7.94663914682546E+08
4.32E+00,4.25528844716812E+01,7.94717615991118E+08
4.33E+00,4.25525160120272E+01,7.94771036624070E+08
4.34E+00,4.25521521810968E+01,7.94824009357031E+08
4.35E+00,4.25517913017405E+01,7.94876710677675E+08
4.36E+00,4.25514329206683E+01,7.94929062647310E+08
4.37E+00,4.25510776216764E+01,7.94981123784548E+08
4.38E+00,4.25507253155452E+01,7.95032860096549E+08
4.39E+00,4.25503775268812E+01,7.95084243741822E+08
4.40E+00,4.25500320834630E+01,7.95135385081923E+08
4.41E+00,4.25496897599156E+01,7.95186156890162E+08
4.42E+00,4.25493506193246E+01,7.95236627656522E+08
4.43E+00,4.25490147997823E+01,7.95286774481816E+08
4.44E+00,4.25486810786749E+01,7.95336648576295E+08
4.45E+00,4.25483508338283E+01,7.95386225633803E+08
4.46E+00,4.25480230810554E+01,7.95435484566451E+08
4.47E+00,4.25476967923111E+01,7.95484510291870E+08
4.48E+00,4.25473715443656E+01,7.95533173385131E+08
4.49E+00,4.25470474440568E+01,7.95581572482154E+08
4.50E+00,4.25467252380989E+01,7.95629634423013E+08
4.51E+00,4.25464051070671E+01,7.95677485433997E+08
4.52E+00,4.25460859717810E+01,7.95724992139619E+08
4.53E+00,4.25457691530897E+01,7.95772259515094E+08
4.54E+00,4.25454548694466E+01,7.95819254275363E+08
4.55E+00,4.25451424319115E+01,7.95865942218623E+08
4.56E+00,4.25448311921653E+01,7.95912378080868E+08
4.57E+00,4.25445223472265E+01,7.95958536891111E+08
4.58E+00,4.25442167205802E+01,7.96004451496314E+08
4.59E+00,4.25439118852267E+01,7.96050031930211E+08
4.60E+00,4.25436078609000E+01,7.96095449728925E+08
4.61E+00,4.25433078902506E+01,7.96140499629687E+08
4.62E+00,4.25430101299226E+01,7.96185367709921E+08
4.63E+00,4.25427156776523E+01,7.96229936786156E+08
4.64E+00,4.25424229084731E+01,7.96274304159650E+08
4.65E+00,4.25421326467032E+01,7.96318328943890E+08
4.66E+00,4.25418441863146E+01,7.96362193295410E+08
4.67E+00,4.25415599532715E+01,7.96405723156897E+08
4.68E+00,4.25412772610268E+01,7.96449073186446E+08
4.69E+00,4.25409969980856E+01,7.96492147865525E+08
4.70E+00,4.25407206388356E+01,7.96534978362344E+08
4.71E+00,4.25404476246828E+01,7.96577562969832E+08
4.72E+00,4.25401769399289E+01,7.96619965116662E+08
4.73E+00,4.25399102289564E+01,7.96662047878124E+08
4.74E+00,4.25396456018716E+01,7.96703965667172E+08
4.75E+00,4.25393841809945E+01,7.96745602631822E+08
4.76E+00,4.25391254463298E+01,7.96787039625435E+08
4.77E+00,4.25388702748020E+01,7.96828242352981E+08
4.78E+00,4.25386195968876E+01,7.96869211860700E+08
4.79E+00,4.25383711950270E+01,7.96909930168881E+08
4.80E+00,4.25381243730327E+01,7.96950479428278E+08
