TIME,LOGL,VPH
2.99600000000000E+01,4.15017580524994E+01,2.68092761554416E+08
2.99699999999999E+01,4.15016794577734E+01,2.68053554101730E+08
2.99800000000000E+01,4.15016008808245E+01,2.68014346648653E+08
2.99900000000000E+01,4.15015223358055E+01,2.67975139194834E+08
3.00000000000000E+01,4.15014438160858E+01,2.67937354664762E+08
3.05000000000000E+01,4.14996412413181E+01,2.67163654041451E+08
3.10000000000000E+01,4.14978847246771E+01,2.65727436466827E+08
3.15000000000000E+01,4.14967476854787E+01,2.64438522831685E+08
3.20000000000000E+01,4.14959002695241E+01,2.63520341011279E+08
3.25000000000000E+01,4.14951963318893E+01,2.61532157182207E+08
3.30000000000000E+01,4.14932975642474E+01,2.61040781131730E+08
3.35000000000000E+01,4.14919799423559E+01,2.60059318171822E+08
3.40000000000000E+01,4.14910131871726E+01,2.57732548843253E+08
3.45000000000000E+01,4.14891717312555E+01,2.57216957332390E+08
3.50000000000000E+01,4.14873703376611E+01,2.56367805155957E+08
3.55000000000000E+01,4.14867449808807E+01,2.54975207028985E+08
3.60000000000000E+01,4.14862099961823E+01,2.54596183611024E+08
3.65000000000000E+01,4.14851792242450E+01,2.52798193741880E+08
3.70000000000000E+01,4.14841875608831E+01,2.52541340412673E+08
3.75000000000000E+01,4.14832472179961E+01,2.51354815493539E+08
3.80000000000000E+01,4.14821606251853E+01,2.49611120861304E+08
3.85000000000000E+01,4.14807997426880E+01,2.49453785267142E+08
3.90000000000000E+01,4.14794581415749E+01,2.48645653164921E+08
3.95000000000000E+01,4.14785054236059E+01,2.47609355600598E+08
4.00000000000000E+01,4.14776666884869E+01,2.46979530952149E+08
4.05000000000000E+01,4.14770524415083E+01,2.45959718083318E+08
4.10000000000000E+01,4.14765329801744E+01,2.45213517320081E+08
4.15000000000000E+01,4.14761374063770E+01,2.44620238738640E+08
4.20000000000000E+01,4.14754828440230E+01,2.42963093781474E+08
4.25000000000000E+01,4.14748125320508E+01,2.42161835726254E+08
4.30000000000000E+01,4.14742371651001E+01,2.41777196755337E+08
4.35000000000000E+01,4.14735907287316E+01,2.39648657540643E+08
4.40000000000000E+01,4.14728997934522E+01,2.39590474947324E+08
4.45000000000000E+01,4.14722151088430E+01,2.38808824394258E+08
4.50000000000000E+01,4.14714314666247E+01,2.37639814308226E+08
4.55000000000000E+01,4.14705118322870E+01,2.37450513938323E+08
4.60000000000000E+01,4.14696463288490E+01,2.36091279690183E+08
4.65000000000000E+01,4.14689290600676E+01,2.35639686193372E+08
4.70000000000000E+01,4.14683908975724E+01,2.34888583482017E+08
4.75000000000000E+01,4.14680215441138E+01,2.33936845320154E+08
4.80000000000000E+01,4.14676821182680E+01,2.33772449649483E+08
4.85000000000000E+01,4.14674700493706E+01,2.32701888498248E+08
4.90000000000000E+01,4.14672614331047E+01,2.32118970307238E+08
4.95000000000000E+01,4.14670686782433E+01,2.31297452973553E+08
5.00000000000000E+01,4.14667347409091E+01,2.30548921846336E+08
5.05000000000000E+01,4.14663224814647E+01,2.30072815531462E+08
5.10000000000000E+01,4.14658700673863E+01,2.28673146644634E+08
5.15000000000000E+01,4.14653756389379E+01,2.28300503972718E+08
5.20000000000000E+01,4.14649123344856E+01,2.27736271996326E+08
5.25000000000000E+01,4.14645271290788E+01,2.26832428101882E+08
5.30000000000000E+01,4.14642334494310E+01,2.26313654537664E+08
5.35000000000000E+01,4.14639824096859E+01,2.25392569684894E+08
5.40000000000000E+01,4.14637216577300E+01,2.24777614835919E+08
5.45000000000000E+01,4.14634819097383E+01,2.24346676115239E+08
5.50000000000000E+01,4.14632832050520E+01,2.23463449323761E+08
5.55000000000000E+01,4.14630540047337E+01,2.23043504687765E+08
5.60000000000000E+01,4.14628522528340E+01,2.22348599675063E+08
5.65000000000000E+01,4.14626227358186E+01,2.21764076047934E+08
5.70000000000000E+01,4.14623507936697E+01,2.21277835836813E+08
5.75000000000000E+01,4.14620674480052E+01,2.20396122266378E+08
5.80000000000000E+01,4.14617590678145E+01,2.19978121434901E+08
5.85000000000000E+01,4.14614434755692E+01,2.19226880147656E+08
5.90000000000000E+01,4.14610510740604E+01,2.18653503178509E+08
5.95000000000000E+01,4.14605910438252E+01,2.18289928059627E+08
6.00000000000000E+01,4.14600880004567E+01,2.17384953578819E+08
6.05000000000000E+01,4.14595276142292E+01,2.16985607271952E+08
6.10000000000000E+01,4.14590095128969E+01,2.16179442785425E+08
6.15000000000000E+01,4.14585043193580E+01,2.15660173050166E+08
6.20000000000000E+01,4.14580131615242E+01,2.15273559667947E+08
6.25000000000000E+01,4.14575998885258E+01,2.14641539726137E+08
6.30000000000000E+01,4.14572293780456E+01,2.14107783675341E+08
6.35000000000000E+01,4.14568904170204E+01,2.13520498959373E+08
6.40000000000000E+01,4.14565381145515E+01,2.13144492550208E+08
6.45000000000000E+01,4.14562154664895E+01,2.12405601752764E+08
6.50000000000000E+01,4.14558783836096E+01,2.11943463282277E+08
6.55000000000000E+01,4.14555469931160E+01,2.11649349199525E+08
6.60000000000000E+01,4.14552050620504E+01,2.10719437682853E+08
6.65000000000000E+01,4.14547918753235E+01,2.10352828421602E+08
6.70000000000000E+01,4.14543309536148E+01,2.09761669731337E+08
6.75000000000000E+01,4.14537888730078E+01,2.09248056710988E+08
6.80000000000000E+01,4.14531917383260E+01,2.08736324443658E+08
6.85000000000000E+01,4.14525693396830E+01,2.08218008695151E+08
6.90000000000000E+01,4.14519397678670E+01,2.07918593871378E+08
6.95000000000000E+01,4.14513478391668E+01,2.07071828756428E+08
7.00000000000000E+01,4.14507465700419E+01,2.06722234280659E+08
7.05000000000000E+01,4.14501517460243E+01,2.05976010371180E+08
7.10000000000000E+01,4.14495248506076E+01,2.05610759774133E+08
7.15000000000000E+01,4.14488667888406E+01,2.05267447011136E+08
7.20000000000000E+01,4.14481673224274E+01,2.04787591850728E+08
7.25000000000000E+01,4.14474259566984E+01,2.04313735732524E+08
7.30000000000000E+01,4.14466246064187E+01,2.03856639940782E+08
7.35000000000000E+01,4.14457702908814E+01,2.03242801205793E+08
7.40000000000000E+01,4.14448606527569E+01,2.03049931847145E+08
7.45000000000000E+01,4.14439359563415E+01,2.02459824518193E+08
7.50000000000000E+01,4.14429979996704E+01,2.02090603158992E+08
7.55000000000000E+01,4.14420703229169E+01,2.01466748951046E+08
7.60000000000000E+01,4.14411331662151E+01,2.01204468677199E+08
7.65000000000000E+01,4.14402074122624E+01,2.00597832242806E+08
7.70000000000000E+01,4.14392649770308E+01,2.00237518860098E+08
7.75000000000000E+01,4.14383152086485E+01,1.99891949008673E+08
7.80000000000000E+01,4.14373535887337E+01,1.99442996842529E+08
7.85000000000000E+01,4.14363787060705E+01,1.98985860983765E+08
7.90000000000000E+01,4.14353813557764E+01,1.98618643562756E+08
7.95000000000000E+01,4.14343548751135E+01,1.98207502188061E+08
8.00000000000000E+01,4.14332811951060E+01,1.97635953522923E+08
8.05000000000000E+01,4.14321610628419E+01,1.97184918425672E+08
8.10000000000000E+01,4.14309831958164E+01,1.96897683912041E+08
8.15000000000000E+01,4.14297611130543E+01,1.96316219476609E+08
8.20000000000000E+01,4.14285010655453E+01,1.95952941196365E+08
8.25000000000000E+01,4.14272036301579E+01,1.95491306479147E+08
8.30000000000000E+01,4.14258677908407E+01,1.95227436798903E+08
8.35000000000000E+01,4.14244925681624E+01,1.94806780625230E+08
8.40000000000000E+01,4.14230734604789E+01,1.94243013243991E+08
8.45000000000000E+01,4.14216192232319E+01,1.93948959253171E+08
8.50000000000000E+01,4.14201367733076E+01,1.93549644543548E+08
8.55000000000000E+01,4.14186227517380E+01,1.93001128957255E+08
8.60000000000000E+01,4.14170622532607E+01,1.92717849354968E+08
8.65000000000000E+01,4.14154698648790E+01,1.92177642312449E+08
8.70000000000000E+01,4.14138362907262E+01,1.91816421139954E+08
8.75000000000000E+01,4.14121629390473E+01,1.91525605252913E+08
8.80000000000000E+01,4.14104547498002E+01,1.91036122842099E+08
8.85000000000000E+01,4.14087057691107E+01,1.90756769090345E+08
8.90000000000000E+01,4.14069130951070E+01,1.90372692259951E+08
8.95000000000000E+01,4.14050631326576E+01,1.89852579105094E+08
9.00000000000000E+01,4.14031626586244E+01,1.89535836099924E+08
9.05000000000000E+01,4.14012082691800E+01,1.89278369928396E+08
9.10000000000000E+01,4.13992078690785E+01,1.88770264375547E+08
9.15000000000000E+01,4.13971580092986E+01,1.88491332740775E+08
9.20000000000000E+01,4.13950715545568E+01,1.88109125495986E+08
9.25000000000000E+01,4.13929412723099E+01,1.87750169211996E+08
9.30000000000000E+01,4.13907634301118E+01,1.87442926992245E+08
9.35000000000000E+01,4.13885357534591E+01,1.87041378613213E+08
9.40000000000000E+01,4.13862475498477E+01,1.86570798878485E+08
9.45000000000000E+01,4.13839133188760E+01,1.86173178529968E+08
9.50000000000000E+01,4.13815236481528E+01,1.85864316731155E+08
9.55000000000000E+01,4.13790775790362E+01,1.85579189159146E+08
9.60000000000000E+01,4.13765734120904E+01,1.85164204249847E+08
9.65000000000000E+01,4.13740199228574E+01,1.84837460590325E+08
9.70000000000000E+01,4.13714025988064E+01,1.84529520042032E+08
9.75000000000000E+01,4.13687106634173E+01,1.84122237707490E+08
9.80000000000000E+01,4.13659480316791E+01,1.83850196910720E+08
9.85000000000000E+01,4.13631179092185E+01,1.83504041737768E+08
9.90000000000000E+01,4.13602186877333E+01,1.83124512486546E+08
9.95000000000000E+01,4.13572449288637E+01,1.82739131410220E+08
1.00000000000000E+02,4.13541931160844E+01,1.82384576588652E+08
1.00500000000000E+02,4.13510728917194E+01,1.82063176951581E+08
1.01000000000000E+02,4.13478671952679E+01,1.81664207162509E+08
1.01500000000000E+02,4.13445776086603E+01,1.81405873993351E+08
1.02000000000000E+02,4.13412119945851E+01,1.81130465715819E+08
1.02500000000000E+02,4.13377574340514E+01,1.80832601003309E+08
1.03000000000000E+02,4.13341943533852E+01,1.80451251180832E+08
1.03500000000000E+02,4.13305348303994E+01,1.80035164195188E+08
1.04000000000000E+02,4.13267843524747E+01,1.79674862427446E+08
1.04500000000000E+02,4.13229123136674E+01,1.79280614401805E+08
1.05000000000000E+02,4.13189540059193E+01,1.78938544059776E+08
1.05500000000000E+02,4.13149133108462E+01,1.78644703841260E+08
1.06000000000000E+02,4.13107481216271E+01,1.78488264231430E+08
1.06500000000000E+02,4.13064757332687E+01,1.78196065720361E+08
1.07000000000000E+02,4.13021109640224E+01,1.77853992932912E+08
1.07500000000000E+02,4.12975973624767E+01,1.77498555917826E+08
1.08000000000000E+02,4.12929416842990E+01,1.77110715720522E+08
1.08500000000000E+02,4.12881755508601E+01,1.76726640140159E+08
1.09000000000000E+02,4.12832362144667E+01,1.76417860627006E+08
1.09500000000000E+02,4.12781303428470E+01,1.76139250519540E+08
1.10000000000000E+02,4.12728927966916E+01,1.75906370985436E+08
1.10500000000000E+02,4.12674385821613E+01,1.75681021293922E+08
1.11000000000000E+02,4.12618134966434E+01,1.75365980002676E+08
1.11500000000000E+02,4.12560257078931E+01,1.74998524394275E+08
1.12000000000000E+02,4.12499766500963E+01,1.74611636688907E+08
1.12500000000000E+02,4.12437587455699E+01,1.74287735698706E+08
1.13000000000000E+02,4.12373210269064E+01,1.73992151541275E+08
1.13500000000000E+02,4.12305282472451E+01,1.73695128524225E+08
1.14000000000000E+02,4.12235397916981E+01,1.73461227839668E+08
1.14500000000000E+02,4.12162232176525E+01,1.73214585932232E+08
1.15000000000000E+02,4.12085686649629E+01,1.72930020105971E+08
1.15500000000000E+02,4.12006619195649E+01,1.72617606745200E+08
1.16000000000000E+02,4.11923300266367E+01,1.72236357033857E+08
1.16500000000000E+02,4.11837229557463E+01,1.71895569614452E+08
1.17000000000000E+02,4.11747953728535E+01,1.71599506216252E+08
1.17500000000000E+02,4.11644760570984E+01,1.71319383993366E+08
1.18000000000000E+02,4.11529865662227E+01,1.71035793009027E+08
1.18500000000000E+02,4.11380080101248E+01,1.70756549477790E+08
1.19000000000000E+02,4.11205339599437E+01,1.70525987141004E+08
1.19500000000000E+02,4.11006483661126E+01,1.70256296140442E+08
1.20000000000000E+02,4.10777803167466E+01,1.70033376335745E+08
1.20500000000000E+02,4.10532590861120E+01,1.69810496076107E+08
1.21000000000000E+02,4.10268600994608E+01,1.69594694444485E+08
1.21500000000000E+02,4.09994092459741E+01,1.69388549363322E+08
1.22000000000000E+02,4.09711383402033E+01,1.69221000402828E+08
1.22500000000000E+02,4.09429086984486E+01,1.69046678601738E+08
1.23000000000000E+02,4.09146413295563E+01,1.68911366322110E+08
1.23500000000000E+02,4.08871774077433E+01,1.68772798328373E+08
1.24000000000000E+02,4.08602308887724E+01,1.68591317855932E+08
1.24500000000000E+02,4.08343338936311E+01,1.68431292926497E+08
1.25000000000000E+02,4.08092732840965E+01,1.68348989686344E+08
1.25500000000000E+02,4.07851352963582E+01,1.68277327868520E+08
1.26000000000000E+02,4.07613070117647E+01,1.68190492305485E+08
1.26500000000000E+02,4.07381014702447E+01,1.68114343743578E+08
1.27000000000000E+02,4.07133630109147E+01,1.67988872562132E+08
1.27500000000000E+02,4.06888474352192E+01,1.67863136165648E+08
1.28000000000000E+02,4.06631068277020E+01,1.67751527075663E+08
1.28500000000000E+02,4.06373521430376E+01,1.67674861321715E+08
1.29000000000000E+02,4.06111749246984E+01,1.67625307781251E+08
1.29500000000000E+02,4.05849712015638E+01,1.67575749260249E+08
1.30000000000000E+02,4.05586302221783E+01,1.67526600364488E+08
1.30500000000000E+02,4.05324356611801E+01,1.67476327319795E+08
1.31000000000000E+02,4.05060960081917E+01,1.67426106139674E+08
1.31500000000000E+02,4.04797955181737E+01,1.67376824574177E+08
1.32000000000000E+02,4.04533286726941E+01,1.67341537894176E+08
1.32500000000000E+02,4.04272688739387E+01,1.67336901690338E+08
1.33000000000000E+02,4.04012439524771E+01,1.67316598835372E+08
1.33500000000000E+02,4.03760649755944E+01,1.67283126769059E+08
1.34000000000000E+02,4.03513371629538E+01,1.67250150669452E+08
1.34500000000000E+02,4.03277571010599E+01,1.67217520530622E+08
1.35000000000000E+02,4.03050905546527E+01,1.67209976490878E+08
1.35500000000000E+02,4.02836067846967E+01,1.67208061915343E+08
1.36000000000000E+02,4.02633388529114E+01,1.67206631891617E+08
1.36500000000000E+02,4.02441187928435E+01,1.67205785212929E+08
1.37000000000000E+02,4.02261821722093E+01,1.67205087359519E+08
1.37500000000000E+02,4.02090390210032E+01,1.67203391188477E+08
1.38000000000000E+02,4.01930606239297E+01,1.67201476896351E+08
1.38500000000000E+02,4.01777175252722E+01,1.67200244543943E+08
1.39000000000000E+02,4.01636753587624E+01,1.67198722122193E+08
1.39500000000000E+02,4.01503654361340E+01,1.67196799572209E+08
1.40000000000000E+02,4.01380276718563E+01,1.67195613553202E+08
1.40500000000000E+02,4.01262099634393E+01,1.67194731447601E+08
1.41000000000000E+02,4.01152127006539E+01,1.67193097429010E+08
1.41500000000000E+02,4.01046751930842E+01,1.67191429682355E+08
1.42000000000000E+02,4.00948202068227E+01,1.67190587249571E+08
1.42500000000000E+02,4.00853812327701E+01,1.67189886168985E+08
1.43000000000000E+02,4.00764045768004E+01,1.67188307427462E+08
1.43500000000000E+02,4.00677193217723E+01,1.67186445563233E+08
1.44000000000000E+02,4.00593456942728E+01,1.67185091287084E+08
1.44500000000000E+02,4.00511718331616E+01,1.67184356376655E+08
1.45000000000000E+02,4.00432254402500E+01,1.67183694403046E+08
1.45500000000000E+02,4.00354486186889E+01,1.67182975152952E+08
1.46000000000000E+02,4.00278203711749E+01,1.67182135205484E+08
1.46500000000000E+02,4.00203241061024E+01,1.67181259807600E+08
1.47000000000000E+02,4.00129131975695E+01,1.67180549791208E+08
1.47500000000000E+02,4.00056115173383E+01,1.67179925762008E+08
1.48000000000000E+02,3.99983555255335E+01,1.67179004558387E+08
1.48500000000000E+02,3.99911835310721E+01,1.67177777363157E+08
1.49000000000000E+02,3.99840404769042E+01,1.67176667379259E+08
1.49500000000000E+02,3.99769439557284E+01,1.67175965107462E+08
1.50000000000000E+02,3.99698645956229E+01,1.67175285851242E+08
1.50500000000000E+02,3.99627846720972E+01,1.67174446283027E+08
1.51000000000000E+02,3.99557124030506E+01,1.67173852136561E+08
1.51500000000000E+02,3.99486440112633E+01,1.67173432799410E+08
1.52000000000000E+02,3.99415828014866E+01,1.67172722549036E+08
1.52500000000000E+02,3.99345292168267E+01,1.67171884458145E+08
1.53000000000000E+02,3.99274773665736E+01,1.67171356190611E+08
1.53500000000000E+02,3.99204417056818E+01,1.67171348164833E+08
1.54000000000000E+02,3.99134124829757E+01,1.67171105177507E+08
1.54500000000000E+02,3.99063999225919E+01,1.67170305910049E+08
1.55000000000000E+02,3.98993800723294E+01,1.67169656813194E+08
1.55500000000000E+02,3.98923698621518E+01,1.67169615164611E+08
1.56000000000000E+02,3.98853479705124E+01,1.67169523154807E+08
1.56500000000000E+02,3.98783159150252E+01,1.67168776658021E+08
1.57000000000000E+02,3.98712723211263E+01,1.67168020190706E+08
1.57500000000000E+02,3.98641840922463E+01,1.67167882048943E+08
1.58000000000000E+02,3.98571047756321E+01,1.67167847165852E+08
1.58500000000000E+02,3.98499953450833E+01,1.67167300527447E+08
1.59000000000000E+02,3.98428939979723E+01,1.67166524900670E+08
1.59500000000000E+02,3.98357636072576E+01,1.67166096776325E+08
1.60000000000000E+02,3.98286217427526E+01,1.67165891417533E+08
1.60500000000000E+02,3.98214704813966E+01,1.67165449635750E+08
1.61000000000000E+02,3.98142900046001E+01,1.67164875648612E+08
1.61500000000000E+02,3.98071129530445E+01,1.67164380054706E+08
1.62000000000000E+02,3.97998832070138E+01,1.67163726019257E+08
1.62500000000000E+02,3.97926555758087E+01,1.67163002653967E+08
1.63000000000000E+02,3.97853923226990E+01,1.67162790968193E+08
1.63500000000000E+02,3.97781073607409E+01,1.67162696302046E+08
1.64000000000000E+02,3.97708131253322E+01,1.67162222111331E+08
1.64500000000000E+02,3.97634711830245E+01,1.67161470871945E+08
1.65000000000000E+02,3.97561348929137E+01,1.67161015933650E+08
1.65500000000000E+02,3.97487430213249E+01,1.67161016887408E+08
1.66000000000000E+02,3.97413423538931E+01,1.67160926103864E+08
1.66500000000000E+02,3.97339216700809E+01,1.67160189808387E+08
1.67000000000000E+02,3.97264627535099E+01,1.67159494440484E+08
1.67500000000000E+02,3.97190056952316E+01,1.67159321352484E+08
1.68000000000000E+02,3.97114909492848E+01,1.67159306416040E+08
1.68500000000000E+02,3.97039726058680E+01,1.67158936998592E+08
1.69000000000000E+02,3.96964258095548E+01,1.67158204863721E+08
1.69500000000000E+02,3.96888428715651E+01,1.67157634854438E+08
1.70000000000000E+02,3.96812593550436E+01,1.67157636635137E+08
1.70500000000000E+02,3.96736187763906E+01,1.67157591835341E+08
1.71000000000000E+02,3.96659741734137E+01,1.67156980979945E+08
1.71500000000000E+02,3.96583011015977E+01,1.67156257519478E+08
1.72000000000000E+02,3.96505853956909E+01,1.67155783226309E+08
1.72500000000000E+02,3.96428695585381E+01,1.67155511193372E+08
