TIME,LOGL,VPH
1.10E+00,3.57134620014198E+01,1.44902970939837E+05
1.11E+00,3.57134654747438E+01,1.46253067146615E+05
1.12E+00,3.57134733801897E+01,1.47604570627220E+05
1.13E+00,3.57134816570808E+01,1.48949724113077E+05
1.14E+00,3.57134990049124E+01,1.50305429944601E+05
1.15E+00,3.57135106125906E+01,1.51650971586636E+05
1.16E+00,3.57135482458552E+01,1.53002024324183E+05
1.17E+00,3.57135876794291E+01,1.54349094565950E+05
1.18E+00,3.57136386811104E+01,1.55697181817351E+05
1.19E+00,3.57136892827199E+01,1.57046801416650E+05
1.20E+00,3.57137214155303E+01,1.58390370906544E+05
1.21E+00,3.57137813539392E+01,1.59736063331674E+05
1.22E+00,3.57138282858358E+01,1.61083225761684E+05
1.23E+00,3.57138686682976E+01,1.62425914023347E+05
1.24E+00,3.57139177081762E+01,1.63769721593089E+05
1.25E+00,3.57139639304469E+01,1.65118434192524E+05
1.26E+00,3.57140172476212E+01,1.66456183287733E+05
1.27E+00,3.57140599670696E+01,1.67798213415052E+05
1.28E+00,3.57141130643510E+01,1.69139619949101E+05
1.29E+00,3.57141615662515E+01,1.70475871044997E+05
1.30E+00,3.57142221938993E+01,1.71814953372112E+05
1.31E+00,3.57142794989806E+01,1.73155387537775E+05
1.32E+00,3.57143180912377E+01,1.74493617481371E+05
1.33E+00,3.57143731721130E+01,1.75835950524038E+05
1.34E+00,3.57144293797180E+01,1.77163120833133E+05
1.35E+00,3.57144835265065E+01,1.78502869408185E+05
1.36E+00,3.57145330170100E+01,1.79843218609281E+05
1.37E+00,3.57145782106878E+01,1.81160316824798E+05
1.38E+00,3.57146348660865E+01,1.82501914705516E+05
1.39E+00,3.57146946799302E+01,1.83836913701061E+05
1.40E+00,3.57147499828965E+01,1.85167503359084E+05
1.41E+00,3.57148098311640E+01,1.86497037724593E+05
1.42E+00,3.57148557417935E+01,1.87827440054024E+05
1.43E+00,3.57149181386252E+01,1.89152901165445E+05
1.44E+00,3.57149684778379E+01,1.90471495523326E+05
1.45E+00,3.57150305993166E+01,1.91790800514861E+05
1.46E+00,3.57150879844963E+01,1.93126737140280E+05
1.47E+00,3.57151482466166E+01,1.94450445727055E+05
1.48E+00,3.57152113944317E+01,1.95770058496007E+05
1.49E+00,3.57152762286212E+01,1.97102412531134E+05
1.50E+00,3.57153298151176E+01,1.98438328319049E+05
1.51E+00,3.57153866386249E+01,1.99751472037938E+05
1.52E+00,3.57154532743880E+01,2.01073163547080E+05
1.53E+00,3.57148285354153E+01,2.02397036280586E+05
1.54E+00,3.59960079297071E+01,2.05823738581303E+05
1.55E+00,3.90332228268005E+01,4.23276536931315E+05
1.56E+00,3.97966849184967E+01,4.60032788093127E+06
1.57E+00,4.07221986522874E+01,3.23846924592995E+07
1.58E+00,4.11534495083002E+01,9.93767913533262E+07
1.59E+00,4.13986427148203E+01,1.72066357966537E+08
1.60E+00,4.14317209715208E+01,2.22723586158076E+08
1.61E+00,4.13375440081297E+01,2.26564238867387E+08
1.62E+00,4.12761809092263E+01,2.33642070326696E+08
1.63E+00,4.11757140474222E+01,2.65098901002438E+08
1.64E+00,4.10754808358686E+01,2.86452216718649E+08
1.65E+00,4.10081762367680E+01,3.02007221999082E+08
1.66E+00,4.09605141159620E+01,3.13929182254186E+08
1.67E+00,4.09080935623365E+01,3.23296782683788E+08
1.68E+00,4.08639231446318E+01,3.31514883363848E+08
1.69E+00,4.08203103377123E+01,3.39103516108741E+08
1.70E+00,4.07786971983573E+01,3.45397181007517E+08
1.71E+00,4.07380776260567E+01,3.51214586354011E+08
1.72E+00,4.06981741954711E+01,3.55723248559507E+08
1.73E+00,4.06605347593662E+01,3.59937806434262E+08
1.74E+00,4.06261696937091E+01,3.63838576621949E+08
1.75E+00,4.10300288080915E+01,3.67373397513151E+08
1.76E+00,4.23737580376840E+01,3.70948047382628E+08
1.77E+00,4.26398393247498E+01,3.76391126913146E+08
1.78E+00,4.28918905270876E+01,3.88654766708890E+08
1.79E+00,4.31395712127534E+01,4.10516583122790E+08
1.80E+00,4.32753508614640E+01,4.38763716938074E+08
1.81E+00,4.33482805224830E+01,4.62822068417313E+08
1.82E+00,4.33898490440402E+01,4.77179047343258E+08
1.83E+00,4.34071859761734E+01,4.83522630390627E+08
1.84E+00,4.33807483620223E+01,5.04441166727538E+08
1.85E+00,4.32941351392207E+01,5.26413977134383E+08
1.86E+00,4.32117606501660E+01,5.40585190126945E+08
1.87E+00,4.31495734203778E+01,5.50949401081186E+08
1.88E+00,4.31012651983322E+01,5.59374876221032E+08
1.89E+00,4.30642842567481E+01,5.66694507509333E+08
1.90E+00,4.30397567588559E+01,5.73086817552197E+08
1.91E+00,4.30071287035526E+01,5.78774712291699E+08
1.92E+00,4.29744933209463E+01,5.83920523412044E+08
1.93E+00,4.29431646291030E+01,5.88562464555388E+08
1.94E+00,4.29116905481311E+01,5.92940040299873E+08
1.95E+00,4.28805412214472E+01,5.96774907159925E+08
1.96E+00,4.28503876728355E+01,6.00346805008517E+08
1.97E+00,4.28214011851386E+01,6.03391249408982E+08
1.98E+00,4.27935718493762E+01,6.06225347193921E+08
1.99E+00,4.27668702270068E+01,6.09122092339926E+08
2.00E+00,4.27416729910687E+01,6.11635369958854E+08
2.01E+00,4.27182846231913E+01,6.13982864823191E+08
2.02E+00,4.26964971971088E+01,6.16221223731317E+08
2.03E+00,4.26763913319414E+01,6.18214895922833E+08
2.04E+00,4.26579729726557E+01,6.20112147009321E+08
2.05E+00,4.26412337533049E+01,6.21893731633195E+08
2.06E+00,4.26258759991119E+01,6.23606307097939E+08
2.07E+00,4.26117304195824E+01,6.25186662267995E+08
2.08E+00,4.25987845894067E+01,6.26669614518167E+08
2.09E+00,4.25870984624271E+01,6.28107600789192E+08
2.10E+00,4.25767863213637E+01,6.29475392486235E+08
2.11E+00,4.25677973346277E+01,6.30786678632101E+08
2.12E+00,4.25598682736582E+01,6.32057102976361E+08
2.13E+00,4.25528874573450E+01,6.33249846675372E+08
2.14E+00,4.25467465949161E+01,6.34407720113520E+08
2.15E+00,4.25414154550801E+01,6.35520914317299E+08
2.16E+00,4.25368006450457E+01,6.36587116324069E+08
2.17E+00,4.25328345107114E+01,6.37610060564633E+08
2.18E+00,4.25294840584886E+01,6.38592084119731E+08
2.19E+00,4.25266553820437E+01,6.39544132720006E+08
2.20E+00,4.25243283636542E+01,6.40461216014410E+08
2.21E+00,4.25226345899089E+01,6.41343267124708E+08
2.22E+00,4.25214786243896E+01,6.42200515290174E+08
2.23E+00,4.25207771447313E+01,6.43028991557073E+08
2.24E+00,4.25204547875524E+01,6.43830554803969E+08
2.25E+00,4.25204478743288E+01,6.44606269013756E+08
2.26E+00,4.25206947655344E+01,6.45357690047996E+08
2.27E+00,4.25211806385383E+01,6.46087669750366E+08
2.28E+00,4.25219271972239E+01,6.46797554303104E+08
2.29E+00,4.25228592958871E+01,6.47488811944162E+08
2.30E+00,4.25238972497175E+01,6.48162820556455E+08
2.31E+00,4.25249721557228E+01,6.48819938955030E+08
2.32E+00,4.25260506076712E+01,6.49460445415130E+08
2.33E+00,4.25271868080965E+01,6.50084270035624E+08
2.34E+00,4.25283569745307E+01,6.50691525409625E+08
2.35E+00,4.25295150854940E+01,6.51282703746547E+08
2.36E+00,4.25306280137467E+01,6.51858068421344E+08
2.37E+00,4.25317057131705E+01,6.52417810983590E+08
2.38E+00,4.25328382834434E+01,6.52962524417998E+08
2.39E+00,4.25339993985534E+01,6.53493074546057E+08
2.40E+00,4.25351545169646E+01,6.54010175631237E+08
2.41E+00,4.25362680996601E+01,6.54514075266440E+08
2.42E+00,4.25373165680948E+01,6.55005734395886E+08
2.43E+00,4.25382758747598E+01,6.55485981865223E+08
2.44E+00,4.25391151254766E+01,6.55955255748347E+08
2.45E+00,4.25398128727067E+01,6.56413877348719E+08
2.46E+00,4.25403603849070E+01,6.56862777199458E+08
2.47E+00,4.25407451856917E+01,6.57302094461218E+08
2.48E+00,4.25409586473083E+01,6.57731984635855E+08
2.49E+00,4.25410530112398E+01,6.58153209835532E+08
2.50E+00,4.25410624951195E+01,6.58565675749879E+08
2.51E+00,4.25409896133090E+01,6.58969525351737E+08
2.52E+00,4.25408398410294E+01,6.59365368464429E+08
2.53E+00,4.25406106092309E+01,6.59752956765794E+08
2.54E+00,4.25403082879006E+01,6.60132945297968E+08
2.55E+00,4.25399337801929E+01,6.60505357661235E+08
2.56E+00,4.25394849924345E+01,6.60870241393071E+08
2.57E+00,4.25389708558845E+01,6.61228057969099E+08
2.58E+00,4.25383859682395E+01,6.61578804771609E+08
2.59E+00,4.25377416906339E+01,6.61923127944091E+08
2.60E+00,4.25370296974808E+01,6.62260526699158E+08
2.61E+00,4.25362406459336E+01,6.62591876939043E+08
2.62E+00,4.25353519557066E+01,6.62916922184013E+08
2.63E+00,4.25343739336461E+01,6.63236379281521E+08
2.64E+00,4.25333125576893E+01,6.63549645398116E+08
2.65E+00,4.25321830539382E+01,6.63857679424657E+08
2.66E+00,4.25309912797601E+01,6.64160160619796E+08
2.67E+00,4.25297431177381E+01,6.64457383868191E+08
2.68E+00,4.25284507274931E+01,6.64749413427389E+08
2.69E+00,4.25271208309356E+01,6.65036577063800E+08
2.70E+00,4.25257573425934E+01,6.65318778768766E+08
2.71E+00,4.25243703935207E+01,6.65596146282351E+08
2.72E+00,4.25229640935037E+01,6.65868979453572E+08
2.73E+00,4.25215474842566E+01,6.66137083584584E+08
2.74E+00,4.25201234253964E+01,6.66400850573962E+08
2.75E+00,4.25186968205939E+01,6.66660248157490E+08
2.76E+00,4.25172763033919E+01,6.66915223936498E+08
2.77E+00,4.25158615365162E+01,6.67166090463718E+08
2.78E+00,4.25144328510047E+01,6.67412996624914E+08
2.79E+00,4.25129704960322E+01,6.67655737252519E+08
2.80E+00,4.25114794475075E+01,6.67894651256986E+08
2.81E+00,4.25099670986569E+01,6.68130015921311E+08
2.82E+00,4.25084315163945E+01,6.68361418438834E+08
2.83E+00,4.25068839249929E+01,6.68589388881343E+08
2.84E+00,4.25053238216707E+01,6.68813872498111E+08
2.85E+00,4.25037588776697E+01,6.69035142024364E+08
2.86E+00,4.25021904120890E+01,6.69252948625818E+08
2.87E+00,4.25006240369565E+01,6.69467677941007E+08
2.88E+00,4.24990629262225E+01,6.69679478258258E+08
2.89E+00,4.24975093655853E+01,6.69888101169905E+08
2.90E+00,4.24959681103008E+01,6.70093613748495E+08
2.91E+00,4.24944403496536E+01,6.70296267772065E+08
2.92E+00,4.24929299454073E+01,6.70496027453089E+08
2.93E+00,4.24914372476241E+01,6.70692939103833E+08
2.94E+00,4.24899677450861E+01,6.70887057464808E+08
2.95E+00,4.24885171068775E+01,6.71078339437154E+08
2.96E+00,4.24870787466707E+01,6.71267064336809E+08
2.97E+00,4.24856504692439E+01,6.71453247165283E+08
2.98E+00,4.24842257572188E+01,6.71637033312734E+08
2.99E+00,4.24828001276156E+01,6.71818513410886E+08
3.00E+00,4.24813774696676E+01,6.71997671515085E+08
3.01E+00,4.24799585885654E+01,6.72174614993236E+08
3.02E+00,4.24785429651441E+01,6.72349385655296E+08
3.03E+00,4.24771348652333E+01,6.72521986691566E+08
3.04E+00,4.24757351479344E+01,6.72692506807625E+08
3.05E+00,4.24743442307202E+01,6.72860935374784E+08
3.06E+00,4.24729644796269E+01,6.73027379761805E+08
3.07E+00,4.24715953606308E+01,6.73191874956906E+08
3.08E+00,4.24702430400451E+01,6.73354444119037E+08
3.09E+00,4.24689015427172E+01,6.73515069980690E+08
3.10E+00,4.24675783574547E+01,6.73673838157689E+08
3.11E+00,4.24662734966300E+01,6.73830706098864E+08
3.12E+00,4.24649852643224E+01,6.73985851048875E+08
3.13E+00,4.24637155633997E+01,6.74139230933302E+08
3.14E+00,4.24624657448498E+01,6.74290870035838E+08
3.15E+00,4.24612352114454E+01,6.74440834777213E+08
3.16E+00,4.24600203691373E+01,6.74589067945110E+08
3.17E+00,4.24588173559830E+01,6.74735686723950E+08
3.18E+00,4.24576296387643E+01,6.74880617293139E+08
3.19E+00,4.24564560143433E+01,6.75023990856304E+08
3.20E+00,4.24552942418256E+01,6.75165706720138E+08
3.21E+00,4.24541412611934E+01,6.75305916489732E+08
3.22E+00,4.24529986311618E+01,6.75444528182717E+08
3.23E+00,4.24518624167611E+01,6.75581642226421E+08
3.24E+00,4.24507381420835E+01,6.75717245622528E+08
3.25E+00,4.24496239172788E+01,6.75851366127877E+08
3.26E+00,4.24485184932122E+01,6.75984070351807E+08
3.27E+00,4.24474245535549E+01,6.76115239638717E+08
3.28E+00,4.24463414387107E+01,6.76245038149706E+08
3.29E+00,4.24452696077957E+01,6.76373441292900E+08
3.30E+00,4.24442113313057E+01,6.76500441615450E+08
3.31E+00,4.24431637391497E+01,6.76626112177921E+08
3.32E+00,4.24421273078653E+01,6.76750440802639E+08
3.33E+00,4.24411048788189E+01,6.76873420958797E+08
3.34E+00,4.24400960393783E+01,6.76995118766405E+08
3.35E+00,4.24390989813276E+01,6.77115573643478E+08
3.36E+00,4.24381156375546E+01,6.77234703189859E+08
3.37E+00,4.24371462909224E+01,6.77352590388574E+08
3.38E+00,4.24361889435360E+01,6.77469279188973E+08
3.39E+00,4.24352464712296E+01,6.77584712881050E+08
3.40E+00,4.24343135700067E+01,6.77698929253746E+08
3.41E+00,4.24333900566877E+01,6.77812016631917E+08
3.42E+00,4.24324770778878E+01,6.77923973185765E+08
3.43E+00,4.24315748394144E+01,6.78034804845586E+08
3.44E+00,4.24306833427485E+01,6.78144507381625E+08
3.45E+00,4.24298021363785E+01,6.78253116236110E+08
3.46E+00,4.24289323711123E+01,6.78360641921797E+08
3.47E+00,4.24280716878513E+01,6.78467051571937E+08
3.48E+00,4.24272216944617E+01,6.78572442225073E+08
3.49E+00,4.24263807970804E+01,6.78676785642145E+08
3.50E+00,4.24255488614119E+01,6.78780121477535E+08
3.51E+00,4.24247253541049E+01,6.78882476271717E+08
3.52E+00,4.24239113866861E+01,6.78983838241788E+08
3.53E+00,4.24231051599265E+01,6.79084246946528E+08
3.54E+00,4.24223069144173E+01,6.79183660809772E+08
3.55E+00,4.24215156271973E+01,6.79282127175686E+08
3.56E+00,4.24207322278754E+01,6.79379660895022E+08
3.57E+00,4.24199565887336E+01,6.79476309769048E+08
3.58E+00,4.24191878861044E+01,6.79572115505342E+08
3.59E+00,4.24184253060237E+01,6.79667043076502E+08
3.60E+00,4.24176677883026E+01,6.79760999703895E+08
3.61E+00,4.24169186791003E+01,6.79854100024833E+08
3.62E+00,4.24161762224316E+01,6.79946401247775E+08
3.63E+00,4.24154386422562E+01,6.80037902046719E+08
3.64E+00,4.24147054478324E+01,6.80128604429481E+08
3.65E+00,4.24139786368207E+01,6.80218404196617E+08
3.66E+00,4.24132582341397E+01,6.80307436197916E+08
3.67E+00,4.24125422990577E+01,6.80395717879927E+08
3.68E+00,4.24118302346998E+01,6.80483244588330E+08
3.69E+00,4.24111245466052E+01,6.80569994699637E+08
3.70E+00,4.24104209729402E+01,6.80655934460419E+08
3.71E+00,4.24097214328808E+01,6.80741182030080E+08
3.72E+00,4.24090256031231E+01,6.80825742303081E+08
3.73E+00,4.24083336785149E+01,6.80909595417423E+08
3.74E+00,4.24076477060098E+01,6.80992635437164E+08
3.75E+00,4.24069665960141E+01,6.81075026855636E+08
3.76E+00,4.24062907559981E+01,6.81156781647983E+08
3.77E+00,4.24056176745450E+01,6.81237850059084E+08
3.78E+00,4.24049502039007E+01,6.81318120109004E+08
3.79E+00,4.24042854105677E+01,6.81397799040414E+08
3.80E+00,4.24036240237014E+01,6.81476895412299E+08
3.81E+00,4.24029674480057E+01,6.81555294507551E+08
3.82E+00,4.24023138957708E+01,6.81633020957617E+08
3.83E+00,4.24016626024492E+01,6.81710172840368E+08
3.84E+00,4.24010154811467E+01,6.81786764492357E+08
3.85E+00,4.24003696815101E+01,6.81862601556762E+08
3.86E+00,4.23997270797990E+01,6.81937873503491E+08
3.87E+00,4.23990866270409E+01,6.82012613357065E+08
3.88E+00,4.23984481342962E+01,6.82086717424318E+08
3.89E+00,4.23978120005228E+01,6.82160205013727E+08
3.90E+00,4.23971779806193E+01,6.82233187928167E+08
3.91E+00,4.23965453255521E+01,6.82305606624054E+08
3.92E+00,4.23959144873975E+01,6.82377343871225E+08
3.93E+00,4.23952851447596E+01,6.82448613409455E+08
3.94E+00,4.23946576371373E+01,6.82519407989082E+08
3.95E+00,4.23940319888799E+01,6.82589522694002E+08
3.96E+00,4.23934082211751E+01,6.82659140946408E+08
3.97E+00,4.23927862812228E+01,6.82728311222763E+08
3.98E+00,4.23921657582559E+01,6.82796822868458E+08
3.99E+00,4.23915477141616E+01,6.82864894901832E+08
4.00E+00,4.23909325328833E+01,6.82932486604404E+08
4.01E+00,4.23903193873105E+01,6.82999463371778E+08
4.02E+00,4.23897078465145E+01,6.83066027185340E+08
4.03E+00,4.23890987688902E+01,6.83132134270235E+08
4.04E+00,4.23884908948700E+01,6.83197603839833E+08
4.05E+00,4.23878839349430E+01,6.83262688756422E+08
4.06E+00,4.23872772094329E+01,6.83327313510393E+08
4.07E+00,4.23866736602816E+01,6.83391421663029E+08
4.08E+00,4.23860715700383E+01,6.83455120324642E+08
4.09E+00,4.23854703306324E+01,6.83518305888481E+08
4.10E+00,4.23848697796479E+01,6.83581064606000E+08
4.11E+00,4.23842700467211E+01,6.83643416981692E+08
4.12E+00,4.23836748569749E+01,6.83705159507815E+08
4.13E+00,4.23830810472651E+01,6.83766577531899E+08
4.14E+00,4.23824888125432E+01,6.83827594395159E+08
4.15E+00,4.23818986106058E+01,6.83888036686620E+08
4.16E+00,4.23813096765236E+01,6.83948172869123E+08
4.17E+00,4.23807240439175E+01,6.84007824597703E+08
4.18E+00,4.23801404663587E+01,6.84067064451555E+08
4.19E+00,4.23795590501272E+01,6.84125895065615E+08
4.20E+00,4.23789796565291E+01,6.84184245095088E+08
4.21E+00,4.23784016283761E+01,6.84242300608773E+08
4.22E+00,4.23778281392870E+01,6.84299824469229E+08
4.23E+00,4.23772560603557E+01,6.84357022610013E+08
4.24E+00,4.23766855936805E+01,6.84413864468677E+08
4.25E+00,4.23761181394136E+01,6.84470188444392E+08
4.26E+00,4.23755520261308E+01,6.84526244878945E+08
4.27E+00,4.23749907290239E+01,6.84581819727303E+08
4.28E+00,4.23744313359007E+01,6.84637079087460E+08
4.29E+00,4.23738747747822E+01,6.84691879602540E+08
4.30E+00,4.23733215316467E+01,6.84746339576198E+08
4.31E+00,4.23727705619990E+01,6.84800507250233E+08
4.32E+00,4.23722227738145E+01,6.84854163177052E+08
4.33E+00,4.23716757839662E+01,6.84907600972954E+08
4.34E+00,4.23711343639301E+01,6.84960553665809E+08
4.35E+00,4.23705947265582E+01,6.85013199226525E+08
4.36E+00,4.23700583237405E+01,6.85065453805215E+08
4.37E+00,4.23695247730931E+01,6.85117398857231E+08
4.38E+00,4.23689955158298E+01,6.85168968160806E+08
4.39E+00,4.23684673843929E+01,6.85220178899212E+08
4.40E+00,4.23679398893997E+01,6.85271162875219E+08
4.41E+00,4.23674134018531E+01,6.85321649410467E+08
4.42E+00,4.23668874316652E+01,6.85371930685300E+08
4.43E+00,4.23663624922002E+01,6.85421747625657E+08
4.44E+00,4.23658385240967E+01,6.85471347108967E+08
4.45E+00,4.23653178107267E+01,6.85520529819970E+08
4.46E+00,4.23647980767936E+01,6.85569503939156E+08
4.47E+00,4.23642810462550E+01,6.85618050448721E+08
4.48E+00,4.23637663172225E+01,6.85666335089591E+08
4.49E+00,4.23632548111819E+01,6.85714321599968E+08
4.50E+00,4.23627462211273E+01,6.85761963793833E+08
4.51E+00,4.23622397090561E+01,6.85809310672022E+08
4.52E+00,4.23617368736812E+01,6.85856362539482E+08
4.53E+00,4.23612372308092E+01,6.85903087554523E+08
4.54E+00,4.23607415375170E+01,6.85949521669706E+08
4.55E+00,4.23602487494310E+01,6.85995734763414E+08
4.56E+00,4.23597611461024E+01,6.86041539490443E+08
4.57E+00,4.23592765657808E+01,6.86087143455743E+08
4.58E+00,4.23587969026375E+01,6.86132405345756E+08
4.59E+00,4.23583195671026E+01,6.86177415269574E+08
4.60E+00,4.23578475283935E+01,6.86222119667846E+08
4.61E+00,4.23573794525435E+01,6.86266575528041E+08
4.62E+00,4.23569177209576E+01,6.86310715006460E+08
4.63E+00,4.23564590493825E+01,6.86354679277232E+08
4.64E+00,4.23560077391096E+01,6.86398245113116E+08
4.65E+00,4.23555593588933E+01,6.86441643986131E+08
4.66E+00,4.23551163442747E+01,6.86484736741028E+08
4.67E+00,4.23546765685143E+01,6.86527578531772E+08
4.68E+00,4.23542421070893E+01,6.86570158839925E+08
4.69E+00,4.23538111329695E+01,6.86612437488869E+08
4.70E+00,4.23533842944052E+01,6.86654500444907E+08
4.71E+00,4.23529611518993E+01,6.86696316455119E+08
4.72E+00,4.23525415652085E+01,6.86737868656843E+08
4.73E+00,4.23521268361814E+01,6.86779180673468E+08
4.74E+00,4.23517158781564E+01,6.86820227582011E+08
4.75E+00,4.23513113712790E+01,6.86861016763882E+08
4.76E+00,4.23509085730809E+01,6.86901633747336E+08
4.77E+00,4.23505127481865E+01,6.86941881855328E+08
4.78E+00,4.23501174113657E+01,6.86982040178340E+08
4.79E+00,4.23497250674029E+01,6.87021778618664E+08
4.80E+00,4.23493329640331E+01,6.87061466353445E+08
