TIME,LOGL,VPH
2.83E+00,4.11687277116842E+01,2.99652576267646E+08
2.84E+00,4.11669397964145E+01,2.99822952368503E+08
2.85E+00,4.11651216066421E+01,2.99989764368247E+08
2.86E+00,4.11632762634279E+01,3.00152803779051E+08
2.87E+00,4.11614136155686E+01,3.00312575921411E+08
2.88E+00,4.11595453734886E+01,3.00468921732433E+08
2.89E+00,4.11576728838962E+01,3.00621967111741E+08
2.90E+00,4.11558038829079E+01,3.00772597366617E+08
2.91E+00,4.11539492195673E+01,3.00920139842759E+08
2.92E+00,4.11521043758697E+01,3.01064876998863E+08
2.93E+00,4.11502776627156E+01,3.01206763072488E+08
2.94E+00,4.11484490276714E+01,3.01345765026388E+08
2.95E+00,4.11465974530089E+01,3.01482276962296E+08
2.96E+00,4.11447250924250E+01,3.01616240825590E+08
2.97E+00,4.11428333216443E+01,3.01747741756444E+08
2.98E+00,4.11409325171932E+01,3.01877100260480E+08
2.99E+00,4.11390232781454E+01,3.02004853441077E+08
3.00E+00,4.11371134232256E+01,3.02130155512680E+08
3.01E+00,4.11352057607244E+01,3.02253387104346E+08
3.02E+00,4.11333027041268E+01,3.02374697516712E+08
3.03E+00,4.11314116919068E+01,3.02493984271529E+08
3.04E+00,4.11295313832480E+01,3.02611431695589E+08
3.05E+00,4.11276675118146E+01,3.02727196891559E+08
3.06E+00,4.11258187065013E+01,3.02841275140917E+08
3.07E+00,4.11239921737882E+01,3.02953606685157E+08
3.08E+00,4.11221857945455E+01,3.03064242160920E+08
3.09E+00,4.11204043564562E+01,3.03173349838147E+08
3.10E+00,4.11186488315314E+01,3.03280940519159E+08
3.11E+00,4.11169187183292E+01,3.03387034649159E+08
3.12E+00,4.11152144968517E+01,3.03491754367537E+08
3.13E+00,4.11135132091510E+01,3.03595057431963E+08
3.14E+00,4.11118201082158E+01,3.03696918306717E+08
3.15E+00,4.11101295167359E+01,3.03797421947360E+08
3.16E+00,4.11084464062536E+01,3.03896602178677E+08
3.17E+00,4.11067684301568E+01,3.03994460969198E+08
3.18E+00,4.11051006644682E+01,3.04091011338031E+08
3.19E+00,4.11034377064357E+01,3.04186293168318E+08
3.20E+00,4.11017866782394E+01,3.04280327879288E+08
3.21E+00,4.11001440135010E+01,3.04373086614968E+08
3.22E+00,4.10985139131504E+01,3.04464678135688E+08
3.23E+00,4.10968939304014E+01,3.04555228450670E+08
3.24E+00,4.10952880690435E+01,3.04644682793610E+08
3.25E+00,4.10936913284741E+01,3.04732989083789E+08
3.26E+00,4.10921101366951E+01,3.04820212202170E+08
3.27E+00,4.10905431646432E+01,3.04906364677514E+08
3.28E+00,4.10889961467121E+01,3.04991419866149E+08
3.29E+00,4.10874631777688E+01,3.05075462997235E+08
3.30E+00,4.10859499538352E+01,3.05158514260893E+08
3.31E+00,4.10844527261749E+01,3.05240546905449E+08
3.32E+00,4.10829764896744E+01,3.05321602902077E+08
3.33E+00,4.10815116939600E+01,3.05401719853955E+08
3.34E+00,4.10800587817789E+01,3.05480885773605E+08
3.35E+00,4.10786077190767E+01,3.05559103600105E+08
3.36E+00,4.10771669718731E+01,3.05636432489568E+08
3.37E+00,4.10757273430844E+01,3.05712859231154E+08
3.38E+00,4.10742986794695E+01,3.05788370351900E+08
3.39E+00,4.10728738097393E+01,3.05863041043710E+08
3.40E+00,4.10714580713142E+01,3.05936864011946E+08
3.41E+00,4.10700468355065E+01,3.06009810826764E+08
3.42E+00,4.10686459120456E+01,3.06081946979855E+08
3.43E+00,4.10672507476461E+01,3.06153269726016E+08
3.44E+00,4.10658678600781E+01,3.06223765945107E+08
3.45E+00,4.10644947159149E+01,3.06293494148212E+08
3.46E+00,4.10631525727499E+01,3.06362433987365E+08
3.47E+00,4.10626960674450E+01,3.06430597936140E+08
3.48E+00,4.10726333349073E+01,3.06498120712712E+08
3.49E+00,4.11767560008757E+01,3.06565608591057E+08
3.50E+00,4.13581616615888E+01,3.06635777868912E+08
3.51E+00,4.14880423266702E+01,3.06718000902186E+08
3.52E+00,4.15725255416635E+01,3.06834611043913E+08
3.53E+00,4.16145453578328E+01,3.07022126171857E+08
3.54E+00,4.16358833850894E+01,3.07324325603027E+08
3.55E+00,4.16624618777421E+01,3.07775040341075E+08
3.56E+00,4.16950314682614E+01,3.08414287742108E+08
3.57E+00,4.17261430966707E+01,3.09256176550681E+08
3.58E+00,4.17523515512309E+01,3.10240205624370E+08
3.59E+00,4.17729834130006E+01,3.11294545437553E+08
3.60E+00,4.17881232915659E+01,3.12347838400350E+08
3.61E+00,4.17979256713376E+01,3.13339628070187E+08
3.62E+00,4.18025104330027E+01,3.14237038364089E+08
3.63E+00,4.18024874247183E+01,3.15001332426942E+08
3.64E+00,4.17990301840424E+01,3.15586314658702E+08
3.65E+00,4.17936949508360E+01,3.15989802260129E+08
3.66E+00,4.17879350028481E+01,3.16232562287894E+08
3.67E+00,4.17827053674182E+01,3.16358243132157E+08
3.68E+00,4.17783996786843E+01,3.16417870223030E+08
3.69E+00,4.17750038340104E+01,3.16455931960498E+08
3.70E+00,4.17722593928843E+01,3.16504017499033E+08
3.71E+00,4.17697480169499E+01,3.16600711705461E+08
3.72E+00,4.17664130779725E+01,3.16929024470680E+08
3.73E+00,4.17601408830264E+01,3.17523594968396E+08
3.74E+00,4.17509498179653E+01,3.18090158090124E+08
3.75E+00,4.17408500956886E+01,3.18452393619008E+08
3.76E+00,4.17309394626874E+01,3.18842998927689E+08
3.77E+00,4.17213560938133E+01,3.19206383906394E+08
3.78E+00,4.17122201474099E+01,3.19543914780367E+08
3.79E+00,4.17037823269581E+01,3.19812389974211E+08
3.80E+00,4.16962161726413E+01,3.20039366221046E+08
3.81E+00,4.16893872190441E+01,3.20278258507762E+08
3.82E+00,4.16830280388991E+01,3.20500161015671E+08
3.83E+00,4.16770658204410E+01,3.20705234759955E+08
3.84E+00,4.16714914418129E+01,3.20902965268452E+08
3.85E+00,4.16663167536082E+01,3.21093746022703E+08
3.86E+00,4.16615549286191E+01,3.21256400079160E+08
3.87E+00,4.16571249834175E+01,3.21403375643173E+08
3.88E+00,4.16529766403595E+01,3.21553488235746E+08
3.89E+00,4.16490877678132E+01,3.21703142720691E+08
3.90E+00,4.16454335193049E+01,3.21843001129761E+08
3.91E+00,4.16419924782335E+01,3.21978616693699E+08
3.92E+00,4.16387517515510E+01,3.22108368969352E+08
